,subject,verb,object
874,i,have,[use]
875,i,missed,[writing]
876,i,started,"[to, write, a, blog]"
877,i,started,"[to, create, things, like, these, little, stories]"
878,i,went,[me]
879,i,made,[me]
880,friends,hate,[me]
881,they,find,[me]
882,they,sent,"[search, party]"
883,i,overheard,[people]
884,i,killed,[myself]
885,i,started,[blog]
886,i,going,"[to, be, famous, to, the, world]"
887,i,set,[goal]
888,i,going,"[to, win, an, award]"
889,i,won,[award]
890,i,going,"[to, win, the, south, by, southwest, weblog, award]"
891,i,won,[it]
892,i,reached,[all]
893,i,had,[all]
894,i,wrote,[post]
895,i,wrote,[post]
896,i,play,[instruments]
897,i,know,[anything]
898,i,like,[music]
899,i,think,[music]
900,i,heard,"[steve, martin, playing]"
901,i,said,[music]
902,i,do,[that]
903,i,buy,[banjo]
904,he,won,[award]
905,he,told,[me]
906,you,buy,[banjo]
907,who,collects,[instruments]
908,i,wrote,[post]
909,me,buy,[banjo]
910,people,understood,[joke]
911,who,know,[me]
912,i,make,[joke]
913,me,dress,[him]
914,me,post,[pictures]
915,i,showing,[this]
916,i,put,[this]
917,he,kill,[me]
918,friends,read,[it]
919,she,wrote,[post]
920,i,got,[emails]
921,he,spend,[money]
922,you,take,[money]
923,you,buy,[banjo]
924,you,open,[account]
925,we,had,"[bank, account]"
926,they,said,"[separate, your, bank, account]"
927,people,saying,"[leave, him]"
928,they,reading,[this]
929,i,want,"[to, reach, these, people]"
930,i,want,"[to, write, for, this, public, audience]"
931,i,started,"[to, kill, my, blog, slowly]"
932,i,want,"[to, write, this, anymore]"
933,i,tell,[stories]
934,i,wrote,[one]
935,i,put,[this]
936,i,going,"[to, get, choked, up]"
937,she,passed,"[to, get, choked, up]"
938,i,decided,"[to, break, from]"
939,i,wanted,"[to, give, her, a, little, memorial]"
940,you,read,[blogs]
941,that,interests,[me]
942,you,see,"[norman, rockwell]"
943,you,have,"[norman, rockwell]"
944,things,resonate,"[history, paintings, stories]"
945,you,think,"[history, paintings, stories, this]"
946,you,have,[this]
947,that,interest,[me]
948,that,tell,[stories]
949,he,writing,[blog]
950,wife,gave,[birth]
951,he,expected,[this]
952,you,have,[day]
953,he,gets,[pneumonia]
954,i,encountered,"[a, image]"
955,you,reading,[this]
956,everybody,reads,"[this, what, to, expect]"
957,he,having,"[failures, breathing, failures, heart, failures]"
958,it,slowing,"[this, what, to, expect]"
959,you,know,"[what, to, expect]"
960,you,see,[post]
961,you,going,"[to, see, in, a, paper, or, magazine]"
962,you,read,[blog]
963,he,taking,[pictures]
964,he,received,[treatment]
965,you,heard,[things]
966,you,have,"[google, search]"
967,you,find,[things]
968,you,find,[blogs]
969,that,interest,[them]
970,we,got,"[to, reach, all, these, people]"
971,we,want,"[to, be, there]"
972,that,have,[access]
973,we,have,[company]
974,we,started,"[to, add, this, slide]"
975,i,had,"[to, add, this, slide]"
976,i,knew,[minute]
977,i,showed,[this]
978,mom,see,[this]
979,she,read,[blog]
980,she,say,[blog]
981,i,have,[people]
982,i,know,[that]
983,i,showed,"[rockwell, painting]"
984,i,grew,"[rockwell, painting]"
985,i,spend,[hours]
986,kid,has,[hair]
987,we,evolved,[line]
988,we,trace,[line]
989,that,influenced,[me]
990,i,have,[record]
991,i,have,[date]
992,they,did,[what]
993,they,spoke,[english]
994,i,go,[generations]
995,i,have,[things]
996,i,spent,[time]
997,i,spent,[time]
998,you,have,[record]
999,that,influenced,[me]
1000,that,done,"[man, wife]"
1001,he,taking,[picture]
1002,i,left,[that]
1003,you,see,[math]
1004,i,have,[this]
1005,i,have,[children]
1006,i,going,"[to, —]"
1007,i,do,[something]
1008,it,captures,[moment]
1009,i,take,[picture]
1010,i,doing,[this]
1011,couple,read,[it]
1012,i,write,[this]
1013,i,showing,[it]
1014,i,go,[it]
1015,people,read,[it]
1016,they,tell,[me]
1017,i,going,"[to, get, people, telling, me, i, have, n't, updated]"
1018,people,telling,[me]
1019,i,doing,[what]
1020,i,put,[pictures]
1021,i,had,"[to, go, for, a, one, -, day, trip]"
1022,i,wanted,"[not, to, be, there]"
1023,you,see,[things]
1024,i,evolved,[it]
1025,i,have,[look]
1026,i,have,[look]
1027,i,want,"[to, tell]"
1028,that,means,[most]
1029,i,doing,[what]
1030,she,writing,"[reading, it]"
1031,we,started,"[reading, it]"
1032,we,had,[blogs]
1033,we,keep,[track]
1034,blogging,affects,[relationship]
1035,blogging,flattening,[sort]
1036,she,doing,[what]
1037,that,influenced,[us]
1038,we,empowered,[that]
1039,she,felt,[doing]
1040,i,printed,"[pdf, it, blog]"
1041,i,sent,[pdf]
1042,they,passed,[it]
1043,they,mentioned,[blog]
1044,i,think,[it]
1045,you,thought,[what]
1046,i,do,[it]
1047,that,going,"[to, change, our, lives]"
1048,i,began,[piece]
1049,we,think,[what]
1050,it,needed,[context]
1051,i,interviewed,[businesswoman]
1052,she,told,[me]
1053,she,have,[time]
1054,you,got,"[to, get, down, there, on, your, back, ,]"
1055,you,got,"[to, get, in, the, perfect, position, with, the, perfect, light, ,, which, then, becomes, shadowed, by, the, angle]"
1056,which,shadowed,[angle]
1057,you,twisting,[head]
1058,she,have,[time]
1059,i,decided,"[to, talk, to, women, about, their, vaginas]"
1060,you,stop,[them]
1061,women,love,"[to, talk, about, their, vaginas]"
1062,one,asked,[them]
1063,nurse,bring,[vagina]
1064,you,say,[word]
1065,you,want,"[to, say]"
1066,you,use,[it]
1067,you,stroke,[vagina]
1068,you,kill,[act]
1069,we,call,"[what, them]"
1070,we,call,[them]
1071,they,call,[it]
1072,woman,told,[me]
1073,mother,used,"[to, tell, her, ,, "", do, n't, wear, panties, ,, dear, ,, underneath, your, pajamas]"
1074,you,need,"[to, air, out, your, pussycat]"
1075,they,call,[it]
1076,we,having,[conversation]
1077,we,got,[conversation]
1078,you,do,[which]
1079,she,said,[things]
1080,that,shocked,[me]
1081,you,think,[what]
1082,woman,said,[something]
1083,woman,said,[something]
1084,i,knew,[it]
1085,woman,telling,[me]
1086,i,had,"[to, talk, to, somebody, about, their, vagina]"
1087,they,had,[story]
1088,i,sucked,"[something, something, me]"
1089,you,told,[me]
1090,i,going,"[to, grow, up]"
1091,people,scream,[me]
1092,i,want,"[to, talk, a, little, bit, about, happiness]"
1093,i,did,[monologues]
1094,i,started,"[practicing, buddhism, 14, years, ago]"
1095,i,mistook,[happiness]
1096,i,want,"[to, talk, about]"
1097,one,seeing,[it]
1098,one,talking,[it]
1099,one,stating,[it]
1100,i,learned,[what]
1101,it,opened,[door]
1102,energy,started,[it]
1103,i,realized,[which]
1104,i,describe,[it]
1105,i,understand,[it]
1106,wave,started,"[experience, potential]"
1107,i,question,[wave]
1108,i,try,"[to, stop, the, wave, or, look, back, at, the, wave]"
1109,i,have,"[experience, potential]"
1110,i,go,[wave]
1111,i,trust,[wave]
1112,i,move,[wave]
1113,i,started,[piece]
1114,i,talking,[piece]
1115,that,led,[piece]
1116,that,led,[piece]
1117,i,wrote,[stories]
1118,i,put,[them]
1119,i,did,[show]
1120,they,wanted,"[to, tell, me, their, stories]"
1121,i,hear,[vaginas]
1122,women,love,[vaginas]
1123,women,lined,[what]
1124,women,lined,[what]
1125,they,battered,[uncles]
1126,they,beaten,[uncles]
1127,they,incested,[uncles]
1128,i,wanted,"[to, stop, doing, the, "", vagina, monologues]"
1129,who,takes,[pictures]
1130,'s,get,[women]
1131,we,do,[what]
1132,it,turned,[this]
1133,i,discovered,[that]
1134,un,said,[this]
1135,we,got,[women]
1136,we,said,"[women, event, performance, wave]"
1137,we,use,[play]
1138,we,put,[event]
1139,actors,came,"[women, event, performance, wave]"
1140,we,did,[performance]
1141,that,catalyzed,[wave]
1142,thing,began,"[to, happen]"
1143,woman,took,[energy]
1144,she,said,"[energy, play, let, 's, use, the, play, and, have, performances, once, a, year, ,, where, we, can, raise, money, to, stop, violence, against, women, in, local, communities, all, around, the, world]"
1145,i,want,"[to, bring, this, wave]"
1146,she,took,[play]
1147,she,said,"[let, 's, use, the, play, and, have, performances, once, a, year, ,, where, we, can, raise, money, to, stop, violence, against, women, in, local, communities, all, around, the, world]"
1148,'s,use,[play]
1149,'s,have,[performances]
1150,we,raise,[money]
1151,i,learned,[what]
1152,we,recognize,[it]
1153,journey,taken,[me]
1154,i,had,"[honor, privilege]"
1155,i,saw,[women]
1156,i,met,[women]
1157,i,taken,"[vanilla, ice, cream]"
1158,women,seated,"[vanilla, ice, cream]"
1159,curtain,pulled,"[vanilla, ice, cream]"
1160,they,served,"[vanilla, ice, cream]"
1161,women,lifted,[burqas]
1162,women,ate,"[ice, cream]"
1163,i,understood,[pleasure]
1164,women,found,[way]
1165,it,taken,[me]
1166,i,witnessed,[women]
1167,i,met,[women]
1168,it,taken,[me]
1169,it,taken,[me]
1170,i,seen,[violence]
1171,i,met,[species]
1172,i,love,"[hearing, about, all, these, species, at, the, bottom, of, the, sea]"
1173,who,transforming,[planet]
1174,what,gets,[ratings]
1175,i,seen,[something]
1176,i,come,[what]
1177,who,witnessed,[violence]
1178,who,suffered,[it]
1179,they,hold,[violence]
1180,they,grieve,[it]
1181,they,experience,[it]
1182,they,go,"[it, lives]"
1183,they,devote,[lives]
1184,i,met,[women]
1185,i,want,"[to, tell, a, few, stories]"
1186,we,transmit,[information]
1187,separation,created,[divide]
1188,that,separating,[purpose]
1189,connection,brings,[things]
1190,i,want,"[to, talk, about, three, particular, people, that, i, 've, met, ,, vagina, warriors, ,, who, really, transformed, my, understanding, of, this, whole, principle, and, species, ,]"
1191,i,met,[that]
1192,who,transformed,[understanding]
1193,husband,beating,[her]
1194,she,get,[money]
1195,she,had,[money]
1196,we,had,"[stop, rape, contest]"
1197,she,applied,"[stop, rape, contest]"
1198,she,become,[sister]
1199,she,bring,[sister]
1200,she,brought,[marsha]
1201,we,did,"[v, day]"
1202,we,sold,[dome]
1203,she,came,[this]
1204,she,witnessed,[this]
1205,she,decided,[this]
1206,she,go,"[husband, v, -, day]"
1207,she,leave,[husband]
1208,she,bring,"[v, -, day]"
1209,i,went,[theater]
1210,she,sold,[theater]
1211,i,beaten,[husband]
1212,he,murdered,[me]
1213,i,met,[who]
1214,she,planning,"[to, retire]"
1215,she,went,"[to, discover, what, was, happening, to, the, murdered, and, disappeared, women, of, juarez]"
1216,she,began,"[to, discover, what, was, happening, to, the, murdered, and, disappeared, women, of, juarez]"
1217,she,gave,[life]
1218,she,started,"[to, write, the, stories, which, documented, the, disappeared, women]"
1219,which,documented,[women]
1220,she,began,"[to, document, it]"
1221,she,opened,[center]
1222,she,brought,[this]
1223,i,met,[her]
1224,she,circumcised,[decision]
1225,she,made,[decision]
1226,she,created,[thing]
1227,she,walked,"[replacement, parts]"
1228,she,had,"[replacement, parts]"
1229,she,teach,"[girls, parents, boys, girls]"
1230,she,walked,"[to, find, them, them]"
1231,she,have,"[to, find, them]"
1232,they,move,"[to, find, them, them]"
1233,she,find,[them]
1234,she,saved,[girls]
1235,she,created,[ritual]
1236,which,involved,[girls]
1237,we,met,[her]
1238,you,got,[jeep]
1239,we,bought,[jeep]
1240,she,had,[jeep]
1241,she,saved,[girls]
1242,we,do,[what]
1243,you,gave,[money]
1244,i,open,[house]
1245,girls,run,[house]
1246,they,saved,[house]
1247,i,want,"[to, tell, this, little, story, about, my, own, beginnings, ,]"
1248,it,had,"[trappings, looks]"
1249,everyone,supposed,"[to, be, happy, in, that, community]"
1250,who,beat,[me]
1251,who,molested,[me]
1252,i,had,[fantasy]
1253,somebody,come,[me]
1254,somebody,rescue,[me]
1255,i,made,[character]
1256,i,call,[him]
1257,i,pack,[bag]
1258,alligator,come,[sanity]
1259,idea,saved,[sanity]
1260,me,keep,[going]
1261,they,preparing,[ritual]
1262,i,want,"[to, tell, you, a, great, story]"
1263,agnes,started,"[fighting, to, stop, female, genital, mutilation, in, her, community]"
1264,she,kept,[going]
1265,she,kept,"[committing, herself, to, transforming, consciousness]"
1266,we,arrived,[us]
1267,they,were,[us]
1268,they,greeted,[us]
1269,they,made,[songs]
1270,they,walked,[us]
1271,dust,flying,[house]
1272,girls,dancing,[house]
1273,it,was,[house]
1274,it,said,[house]
1275,it,hit,[me]
1276,it,taken,[years]
1277,alligator,shown,[years]
1278,it,took,[time]
1279,we,want,"[what, most]"
1280,we,heal,[part]
1281,journey,taught,[thing]
1282,you,want,"[what, most]"
1283,i,feel,[knowledge]
1284,i,feel,[knowledge]
1285,i,like,"[to, talk, today, about, the, two, biggest, social, trends, in, the, coming, century]"
1286,i,want,"[to, start, with, my, work, on, romantic, love]"
1287,did,put,[people]
1288,i,want,"[to, tell, you, about, that, first, ,, and, then, go, on, into, where, i, think, love, is, going]"
1289,tis,love,[what]
1290,they,sat,[stars]
1291,they,lay,[stars]
1292,they,watched,[stars]
1293,person,begins,"[to, take, on, what, i, call]"
1294,i,call,[what]
1295,world,had,[center]
1296,shaw,said,[it]
1297,we,do,[what]
1298,you,list,[that]
1299,you,like,[what]
1300,you,sweep,[that]
1301,i,decided,"[to, give, you, one, very, short, poem, from, eighth, -, century, china]"
1302,i,read,[poetry]
1303,i,want,"[to, give, you, one, very, short, poem, from, eighth, -, century, china]"
1304,i,bear,"[to, put, away, the, bamboo, sleeping, mat]"
1305,i,brought,[you]
1306,you,roll,[it]
1307,person,take,[meaning]
1308,you,focus,[attention]
1309,you,aggrandize,[them]
1310,you,have,[energy]
1311,you,feel,[elation]
1312,businessman,said,[anything]
1313,them,call,[you]
1314,they,love,[you]
1315,motor,begins,[person]
1316,you,want,[person]
1317,i,put,[people]
1318,i,ask,[kinds]
1319,you,think,[percentage]
1320,i,stop,"[thinking, about, him, or, her]"
1321,i,have,"[to, work, myself, up, to, this, question]"
1322,i,asked,[them]
1323,i,staggered,[it]
1324,we,scanned,[brains]
1325,we,found,[activity]
1326,you,feel,[rush]
1327,i,began,"[to, realize, that, romantic, love, is, not, an, emotion]"
1328,you,want,"[to, win, that, promotion, at, work]"
1329,you,ask,[somebody]
1330,you,kill,[yourself]
1331,they,have,"[songs, poems, novels, sculptures, paintings, myths, legends]"
1332,people,left,[evidence]
1333,auden,called,[it]
1334,it,keeps,"[bothering, you, a, little, bit, ,, like, being, hungry]"
1335,drive,evolved,"[to, get, you, out, there]"
1336,you,feel,[it]
1337,love,evolved,"[to, enable, you, to, focus, your, mating, energy, on, just, one, individual, at, a, time]"
1338,attachment,evolved,"[to, enable, you, to, tolerate, this, human, being, at, least, long, enough, to, raise, a, child, together, as, a, team]"
1339,i,want,"[to, go, into, discussing, the, two, most, profound, social, trends]"
1340,that,going,"[to, have, an, impact, on, these, three, different, brain, systems, :, lust, ,, romantic, love, and, deep, attachment, to, a, partner]"
1341,women,moving,[gap]
1342,they,moving,[gap]
1343,women,closing,[gap]
1344,women,lost,[jobs]
1345,they,moving,[jobs]
1346,they,acquiring,[status]
1347,we,seeing,[one]
1348,it,going,"[to, have, an, impact]"
1349,i,give,[lecture]
1350,i,say,[couple]
1351,who,thinks,"[men, women]"
1352,they,want,"[to, think, that, men, and, women, are, alike]"
1353,we,have,[that]
1354,we,need,[other]
1355,we,evolve,"[to, have, the, same, brain]"
1356,we,finding,"[gender, differences]"
1357,i,use,[couple]
1358,they,doing,[it]
1359,they,held,[baby]
1360,we,sit,[minds]
1361,it,shapes,[minds]
1362,who,calls,[me]
1363,we,going,"[what, to, say]"
1364,solzhenitsyn,said,"[to, have, a, great, writer]"
1365,women,have,[that]
1366,they,got,"[people, skills, negotiating, skills]"
1367,we,know,"[brain, circuitry]"
1368,they,tend,"[to, be, web, thinkers]"
1369,they,tend,"[to, collect, more, pieces, of, data, when, they, think, ,, put, them, into, more, complex, patterns, ,, see, more, options, and, outcomes]"
1370,they,tend,"[to, be, contextual, ,, holistic, thinkers, ,, what, i, call, web, thinkers]"
1371,i,call,[what]
1372,men,tend,[to]
1373,men,tend,"[to, get, rid, of, what, they, regard, as, extraneous]"
1374,they,regard,[what]
1375,i,think,[what]
1376,women,having,[impact]
1377,women,starting,"[to, express, their, sexuality]"
1378,women,start,"[partners, remorse, children, marriages]"
1379,women,have,[partners]
1380,women,express,[remorse]
1381,they,do,[that]
1382,women,marry,"[partners, remorse, children, marriages]"
1383,women,have,[children]
1384,women,leave,[marriages]
1385,we,seeing,[rise]
1386,we,saw,[that]
1387,we,see,[that]
1388,century,going,"[to, be, the, century, of, what, they, call, the, "", symmetrical, marriage]"
1389,they,call,[what]
1390,we,seeing,[rise]
1391,percent,marry,[somebody]
1392,who,had,[quality]
1393,people,want,"[to, be, in, love, with, the, person, that, they, marry]"
1394,they,marry,[that]
1395,percent,have,[nothing]
1396,it,beginning,"[to, decline]"
1397,it,decline,[more]
