,term,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
11243,metro,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1
11244,metronomes,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0
11245,metropolis,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11246,metropolitan,1,0,1,0,0,3,0,0,0,2,1,0,1,0,1,1
11247,mexican,0,0,0,1,0,1,0,2,0,0,0,1,3,0,1,0
11248,meyerowitz,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0
11249,mg,0,0,0,0,0,0,0,0,0,0,0,0,19,3,4,0
11250,mi,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0
11251,miami,1,0,1,1,1,0,2,0,0,1,0,1,2,2,5,0
11252,mic,0,0,1,0,1,0,0,0,1,3,3,0,0,1,6,0
11253,mice,0,2,0,1,2,0,2,4,4,2,2,7,11,1,1,2
11254,michael,11,0,10,4,9,4,2,1,11,7,5,3,5,2,7,3
11255,micheal,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
11256,michelangelo,4,0,1,0,0,0,1,0,1,2,0,0,2,2,0,0
11257,michelin,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
11258,michelle,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
11259,michigan,2,0,0,0,1,2,0,1,0,3,0,6,4,2,0,2
11260,micro,0,0,0,3,8,14,2,1,0,2,1,2,2,4,3,1
11261,microbe,0,0,0,0,0,1,0,0,1,0,0,1,1,3,0,1
11262,microbes,0,0,0,2,0,1,4,4,0,3,1,11,49,7,0,0
11263,microbial,0,0,0,0,0,2,7,0,0,2,0,5,19,5,2,4
11264,microbiology,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
11265,microbiome,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
11266,microchips,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
11267,microelectronics,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
11268,micrograph,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
11269,micrographs,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11270,micromanaging,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11271,micron,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11272,microns,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1
11273,microorganism,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
11274,microorganisms,0,0,0,1,0,2,0,1,0,1,1,1,0,5,0,4
11275,microphone,2,0,0,2,1,5,0,0,5,1,1,1,4,6,1,0
11276,microphones,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,1
11277,microprocessor,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11278,microprocessors,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11279,microscale,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11280,microscope,0,3,1,0,1,3,3,4,8,3,3,0,3,1,1,7
11281,microscopes,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2
11282,microscopic,0,0,0,4,3,2,0,2,5,0,0,0,2,3,0,16
11283,microscopy,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11284,microseconds,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11285,microsoft,0,3,1,1,13,7,6,1,4,2,0,2,11,2,3,1
11286,microsystems,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11287,microwave,0,0,0,1,0,3,3,0,1,0,2,0,0,1,1,3
11288,microwaves,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11289,mics,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1
11290,mid,3,0,5,2,6,4,7,1,3,3,6,4,10,4,2,6
11291,midair,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,0
11292,midas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
11293,midday,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11294,midlife,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11295,midnight,0,3,1,1,1,2,0,0,0,1,0,1,1,1,4,0
11296,midst,0,1,1,0,0,2,3,0,1,0,1,1,0,2,2,0
11297,midsummer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11298,midterm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11299,midtown,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0
11300,midway,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11301,midwest,0,0,0,0,1,1,2,0,1,0,1,0,1,0,1,0
11302,midwestern,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
11303,mighty,0,0,1,1,1,0,2,0,0,0,0,0,0,0,4,1
11304,migraine,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0
11305,migrant,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
11306,migrants,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1
11307,migrate,0,0,1,2,0,1,0,0,1,0,0,1,1,0,0,1
11308,migrated,1,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1
11309,migrating,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
11310,migration,0,1,0,3,0,1,0,0,0,1,0,0,0,1,4,4
11311,migrations,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0
11312,miguel,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,9
11313,mike,1,1,4,0,0,7,0,3,0,2,0,6,3,3,11,1
11314,milan,0,1,0,0,0,4,0,0,0,1,1,0,0,0,0,2
11315,mild,1,0,0,0,2,6,0,0,4,0,2,0,0,1,0,1
11316,mildly,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1
11317,mileage,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11318,milestone,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0
11319,milestones,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1
11320,miley,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
11321,milieu,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0
11322,militant,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
11323,militaries,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1
11324,militia,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
11325,militias,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
11326,milk,1,9,0,6,0,5,2,1,12,2,2,0,3,2,3,2
11327,milkshake,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11328,milky,4,1,2,0,0,2,6,3,0,2,1,0,1,2,0,0
11329,mill,1,0,0,3,1,4,0,0,0,1,0,1,0,7,0,6
11330,millennia,0,2,2,0,1,2,5,4,0,1,1,1,3,1,0,1
11331,millennial,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0
11332,millennials,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11333,millennium,1,2,2,0,1,3,0,0,0,0,1,2,3,1,4,2
11334,miller,2,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
11335,milligram,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
11336,millimeter,2,1,1,0,0,0,3,2,2,0,2,1,3,0,1,0
11337,millimeters,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,4
11338,milling,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
11339,millionaire,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
11340,millionaires,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
11341,millisecond,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
11342,milliseconds,1,2,0,2,0,0,1,0,0,1,0,1,3,1,0,1
11343,mills,0,0,2,4,1,1,0,1,0,0,0,3,1,2,0,0
11344,milo,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
11345,milton,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1
11346,mime,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
11347,mimic,1,3,0,3,1,0,1,2,0,2,1,9,0,0,1,1
11348,mimicked,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1
11349,mimicking,0,0,0,2,0,0,0,0,1,2,1,5,0,0,0,1
11350,mimicry,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0
11351,mimics,0,0,1,3,0,2,0,0,0,0,0,2,1,0,0,0
11352,minaret,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0
11353,minarets,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11354,minded,2,1,1,1,0,1,2,1,0,1,0,2,2,1,0,2
11355,mindedness,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1
11356,mindful,0,0,0,0,0,0,0,0,0,6,1,3,0,1,0,5
11357,mindfully,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11358,mindfulness,0,0,3,0,0,0,0,0,0,0,1,0,0,1,2,0
11359,mindless,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
11360,mindset,0,0,0,0,1,2,0,3,0,2,0,3,2,0,0,1
11361,mindstorms,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11362,mined,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0
11363,miner,0,1,0,0,0,0,1,5,0,0,0,0,0,1,0,0
11364,mineral,0,1,1,4,2,0,0,0,1,1,0,0,0,0,0,0
11365,mineralogy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11366,minerals,1,1,0,3,2,2,2,1,0,0,3,0,1,3,1,0
11367,miners,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11368,mines,1,2,5,1,0,0,2,0,0,2,0,0,1,1,0,1
11369,mingling,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11370,mini,0,2,0,0,0,3,3,3,0,8,0,0,0,7,0,0
11371,miniature,0,1,0,0,1,0,1,1,0,2,1,0,0,2,0,0
11372,miniaturization,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0
11373,minimal,0,0,1,3,1,1,2,2,0,0,0,0,3,0,0,1
11374,minimalist,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11375,minimally,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
11376,minimize,0,0,0,0,0,1,1,1,0,3,0,0,0,3,1,3
11377,minimizing,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11378,minimum,1,0,3,3,0,3,2,3,2,1,6,3,1,1,3,4
11379,mining,1,1,2,2,1,3,0,2,2,2,5,0,1,2,1,1
11380,miniscule,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11381,minister,2,1,1,0,1,5,5,2,6,9,1,1,1,4,5,1
11382,ministry,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0
11383,minnesota,0,1,0,0,0,0,1,0,2,1,0,0,2,0,0,0
11384,minor,0,0,1,1,0,0,3,1,4,0,3,0,2,4,0,3
11385,minorities,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0
11386,minority,4,0,0,2,0,0,1,3,4,1,1,2,3,3,4,4
11387,minsky,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11388,minus,0,3,0,5,2,4,2,4,0,0,0,5,1,6,0,2
11389,minuscule,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11390,mira,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
11391,miracle,0,0,2,1,7,4,1,1,11,8,2,3,3,5,5,6
11392,miracles,0,1,0,0,2,0,1,0,4,0,0,1,12,0,1,1
11393,miraculous,0,2,1,0,0,0,0,1,1,0,2,2,1,0,0,3
11394,miraculously,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0
11395,miranda,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
11396,mirrored,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
11397,mirroring,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
11398,mirrors,2,3,1,1,0,2,0,1,1,3,4,1,0,1,1,0
11399,mis,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11400,misconception,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
11401,misconduct,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
11402,misconstrued,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
11403,misdiagnosed,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11404,miserable,0,1,12,0,1,1,2,1,1,1,0,2,1,2,2,1
11405,miserably,0,0,1,1,1,1,0,0,0,0,2,0,0,0,2,4
11406,misery,0,0,6,0,0,1,0,1,3,2,1,0,1,0,1,2
11407,misfortune,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0
11408,misfortunes,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11409,misguided,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0
11410,mishap,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11411,misinformation,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11412,misinformed,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11413,misinterpreted,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
11414,misled,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
11415,mismatch,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11416,misnomer,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
11417,misplaced,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11418,missed,2,1,2,1,2,1,1,3,1,0,5,4,3,4,6,4
11419,misses,0,0,0,0,2,1,0,0,0,1,0,1,0,1,2,1
11420,missile,1,1,0,1,1,4,0,1,0,1,0,0,1,0,0,0
11421,missiles,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11422,mission,5,0,5,4,3,16,7,8,11,5,7,4,18,17,18,7
11423,missionaries,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11424,missionary,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0
11425,missions,0,0,0,0,4,1,0,0,3,0,1,1,2,3,3,0
11426,mississippi,0,0,1,0,3,0,4,0,0,0,0,2,4,1,0,3
11427,missouri,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2
11428,mist,0,0,1,1,0,0,1,1,0,1,3,0,0,0,0,1
11429,mistaken,0,0,0,0,1,1,1,0,0,0,0,1,1,2,0,3
11430,mistakenly,1,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0
11431,mistakes,3,0,3,2,5,4,4,1,0,8,0,8,1,4,1,12
11432,mister,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,1
11433,mistook,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11434,mistreatment,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11435,mistress,1,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0
11436,mistrust,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
11437,misty,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11438,misunderstand,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
11439,misunderstanding,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11440,misunderstood,0,0,0,0,1,1,2,0,0,1,0,0,1,0,0,0
11441,misuse,1,0,0,0,0,0,2,1,0,0,0,0,3,1,1,0
11442,misused,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11443,mitch,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
11444,mitchell,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11445,mite,0,0,0,0,0,2,0,1,0,0,1,0,0,6,0,0
11446,mites,0,0,0,0,0,1,0,0,0,0,1,0,1,5,0,2
11447,mitigate,0,0,0,0,1,1,0,1,0,0,0,1,3,0,1,2
11448,mitigating,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11449,mitigation,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
11450,mitra,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11451,mitt,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11452,mitzvah,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
11453,mix,1,0,8,2,6,3,4,2,4,3,2,4,4,3,6,2
11454,mixed,2,1,0,2,2,2,1,5,2,1,0,4,4,0,1,12
11455,mixer,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11456,mixes,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
11457,mixing,1,0,0,0,7,2,1,0,0,0,1,1,0,4,0,0
11458,mixture,1,1,1,4,2,0,0,1,1,0,0,0,2,0,0,0
11459,mixtures,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0
11460,mizrahi,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11461,mj,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
11462,mk,0,0,0,0,0,0,0,0,0,7,0,0,42,5,0,0
11463,mm,0,0,2,0,0,10,1,0,0,5,0,0,0,0,0,2
11464,mmm,0,1,1,1,0,2,4,0,1,0,3,1,2,0,0,0
11465,mo,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
11466,mob,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11467,mobile,1,3,0,9,14,15,1,9,0,1,7,14,5,6,9,11
11468,mobility,1,1,0,3,0,5,0,0,1,6,1,1,1,2,6,3
11469,mobilization,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0
11470,mobilize,0,0,0,0,0,0,2,0,0,0,2,0,1,0,2,2
11471,mobilized,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
11472,mobs,0,0,0,1,2,4,0,0,0,0,0,0,0,1,0,0
11473,moby,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
11474,mock,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0
11475,mocked,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11476,modality,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11477,mode,1,3,3,2,2,4,1,2,1,2,1,6,6,3,0,8
11478,modeled,3,1,0,1,1,0,0,2,0,0,0,0,2,0,2,0
11479,modeling,1,2,0,1,0,4,2,0,1,1,0,0,5,2,2,0
11480,models,5,4,0,23,7,16,8,13,12,10,5,7,27,16,3,30
11481,moderate,0,1,2,0,0,1,1,2,0,0,0,0,0,1,1,2
11482,moderately,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1
11483,moderator,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1
11484,modernism,1,2,0,0,3,3,0,0,0,0,0,0,1,0,0,0
11485,modernist,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
11486,modernity,1,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0
11487,modernization,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11488,modes,0,0,1,1,0,2,0,1,0,0,1,1,0,0,0,0
11489,modest,0,0,0,0,1,2,3,2,1,1,5,0,1,1,1,1
11490,modestly,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
11491,modification,0,3,1,0,0,0,0,0,0,2,0,0,0,5,0,0
11492,modifications,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
11493,modified,0,0,2,0,0,0,0,0,4,1,0,1,1,3,0,1
11494,modify,0,1,0,0,2,0,0,0,0,1,1,3,1,2,0,1
11495,modifying,1,3,0,0,0,0,0,1,0,3,0,0,0,0,0,1
11496,modular,0,0,0,3,1,1,0,0,2,1,0,2,0,1,0,0
11497,modulate,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
11498,modulation,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
11499,module,0,1,0,0,1,0,0,0,0,0,1,1,2,1,1,0
11500,modules,0,1,0,0,0,0,0,0,0,3,4,1,7,3,0,0
11501,mohamed,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0
11502,mohammed,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0
11503,moi,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
11504,moist,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
11505,moisture,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1
11506,molars,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
11507,mold,1,0,0,3,1,1,0,1,0,0,0,0,0,1,1,0
11508,molded,0,1,0,4,0,1,0,0,0,0,0,1,0,2,0,0
11509,molding,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11510,molds,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
11511,mole,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
11512,molecular,4,1,1,6,2,12,24,7,1,0,2,5,11,3,0,5
11513,molecule,0,2,1,20,0,1,7,32,4,4,0,3,2,4,1,0
11514,molotov,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11515,molten,0,0,0,0,0,0,1,0,0,0,4,5,0,0,1,0
11516,molting,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
11517,moma,0,0,0,0,0,10,0,0,0,3,0,0,0,1,0,0
11518,momentarily,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
11519,momentous,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1
11520,moments,2,2,5,4,0,14,3,15,14,15,9,4,3,6,15,13
11521,momentum,0,0,1,1,2,1,0,2,2,2,3,3,4,0,2,2
11522,momma,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0
11523,mommy,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
11524,moms,1,0,0,0,1,0,0,0,1,2,1,0,4,0,3,2
11525,mon,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0
11526,mona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11527,monaco,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
11528,monarch,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
11529,monarchy,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0
11530,monastery,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0
11531,monday,0,2,1,2,1,1,1,2,1,0,0,0,5,0,1,2
11532,mondrian,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11533,monet,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0
11534,monetary,1,0,1,0,0,1,0,1,0,0,0,2,0,1,0,0
11535,monetize,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11536,moneys,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11537,mongolia,1,0,0,0,1,3,1,0,1,0,0,3,0,0,0,0
11538,monica,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2
11539,monies,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
11540,monitor,0,0,1,5,1,1,1,3,0,3,2,2,2,3,2,2
11541,monitored,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,1
11542,monitoring,0,0,0,0,0,1,1,4,0,1,1,2,3,2,4,0
11543,monitors,0,0,0,1,0,1,0,0,1,1,0,1,1,0,5,0
11544,monk,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0
11545,monkey,0,1,14,0,1,4,1,2,1,2,0,0,1,0,15,1
11546,monkeys,0,0,1,1,1,1,1,1,1,0,1,0,0,1,2,1
11547,monks,0,0,5,0,1,1,1,0,0,0,1,1,0,0,2,0
11548,mono,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11549,monoculture,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11550,monocultures,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11551,monogamous,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
11552,monogamy,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0
11553,monolith,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11554,monolithic,1,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0
11555,monopoly,0,0,0,0,1,0,1,2,0,0,0,2,0,0,1,0
11556,monotonous,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
11557,monotony,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11558,monroe,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11559,monrovia,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
11560,monsoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11561,monster,0,0,0,0,2,3,0,1,0,0,4,1,1,1,12,0
11562,monsters,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0
11563,monstrous,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
11564,montage,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
11565,montana,0,14,1,0,1,0,3,0,0,2,0,1,0,0,2,1
11566,monte,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11567,monterey,0,6,5,4,3,4,4,0,1,2,0,0,0,0,0,0
11568,montessori,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0
11569,montgomery,0,0,0,1,0,0,0,0,0,0,2,0,3,0,2,1
11570,monthly,3,0,1,0,0,1,0,0,2,0,1,1,0,2,0,7
11571,montreal,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1
11572,monty,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
11573,monument,1,0,0,0,0,1,2,1,0,1,6,0,1,4,1,1
11574,monumental,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,2
11575,monuments,0,2,0,0,0,0,0,1,0,1,2,1,0,2,0,4
11576,mood,1,0,1,0,1,0,2,1,4,2,1,0,1,3,3,1
11577,moods,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0
11578,moonlight,0,0,1,0,0,0,2,3,0,0,0,0,0,1,2,0
11579,moons,0,3,0,0,0,3,0,0,0,1,0,0,0,3,0,2
11580,moonshot,0,0,0,0,0,1,0,0,0,0,0,1,1,0,8,0
11581,moore,5,4,1,11,8,0,0,11,2,0,3,2,5,1,0,1
11582,moose,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
11583,mop,0,0,0,0,0,1,2,2,0,4,0,0,0,0,0,0
11584,mopping,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11585,morale,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1
11586,morales,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11587,morality,0,1,0,0,7,0,9,4,14,1,1,2,0,1,0,1
11588,moralize,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
11589,morally,2,2,0,1,2,0,1,1,0,0,1,4,1,1,0,0
11590,morals,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
11591,moratorium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11592,moreover,1,0,0,1,2,3,3,2,0,0,0,0,1,2,1,1
11593,morgan,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,3
11594,morgue,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11595,mornings,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,1
11596,morocco,0,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0
11597,moron,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
11598,morph,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
11599,morphed,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0
